year,month,day,ytp_acm_10_d,threefytp10,dkw_realtermprem10,dkw_realtermprem5f5,treas_pd,agency_pd,mbs_pd,corp_pd,log_dur_pd,aggincgap,dur_fieq,dur_fi
2007,8,20,1.03471814022331,.67220002,.623700022697449,.885300040245056,,,,,,,,
2007,8,21,1.032714168601664,.65799999,.6126999855041499,.868799984455109,,,,,,,,
2007,8,22,.9813130435095014,.6688,.627699971199036,.875199943780899,-83.454994,115.9,28.521999,260.707,5.0804629,,,
2007,8,23,.9255905472431625,.64960003,.607900023460388,.844200044870377,,,,,,,,
2007,8,24,.8358397377383739,.6128,.5860000252723691,.811500042676926,,,,,,,,
2007,8,27,.837704893242631,.52609998,.5144000053405759,.7456000149250031,,,,,,,,
2007,8,28,.9203590148730756,.4646,.504599988460541,.75739997625351,,,,,,,,
2007,8,29,.9166712021410883,.50209999,.549700021743774,.808500051498413,-85.399994,108.29,38.974998,269.76801,5.126307,,,
2007,8,30,.9079885905683422,.50959998,.544700026512146,.797700047492981,,,,,,,,
2007,8,31,.8869425904269344,.523,.5569000244140619,.805600047111511,,,,,,,,
2007,9,4,.912984079032841,.48879999,.520500004291534,.777300000190735,,,,,,,,
2007,9,5,.9345196628563879,.4355,.493800014257431,.760500028729439,-84.575996,113.685,35.709999,261.28699,5.1171131,,,
2007,9,6,.9197696262974722,.43889999,.504899978637695,.777199953794479,,,,,,,,
2007,9,7,.9358579734279626,.39950001,.479900002479553,.750400006771088,,,,,,,,
2007,9,10,.902524690806553,.38909999,.46560001373291,.732600033283234,,,,,,,,
2007,9,11,.8543657647075946,.40329999,.471300005912781,.732900008559227,,,,,,,,
2007,9,12,.8814361557838679,.42829999,.494899988174438,.755299970507622,-64.292007,118.826,53.691002,263.44901,5.2187324,,,
2007,9,13,.8662728007073723,.46970001,.520399987697601,.77539998292923,,,,,,,,
2007,9,14,.8714137377424493,.47330001,.516099989414215,.764899969100952,,,,,,,,
2007,9,17,.84627523570534,.46709999,.508000016212463,.7534000277519231,,,,,,,,
2007,9,18,.9475631226250494,.4824,.539200007915497,.79380002617836,,,,,,,,
2007,9,19,.9987168176379155,.51349998,.563499987125397,.82339996099472,-71.788002,104.106,50.131001,262.65799,5.0998564,,,
2007,9,20,1.070000859851119,.6063,.627799987792969,.896699965000153,,,,,,,,
2007,9,21,1.052840776069781,.62410003,.614799976348877,.876599967479706,,,,,,,,
2007,9,24,1.051614731819773,.62400001,.611599981784821,.873299956321716,,,,,,,,
2007,9,25,1.101825330260179,.6214,.61379998922348,.882199972867966,,,,,,,,
2007,9,26,1.118311450464815,.63279998,.618099987506866,.8895999789237981,-91.032997,101.464,48.181,252.97,5.0318766,,,
2007,9,27,1.089248516575871,.61790001,.594600021839142,.862900048494339,,,,,,,,
2007,9,28,1.080509861035034,.611,.593999981880188,.864899963140488,,,,,,.15880765,,
2007,10,1,1.018955050346949,.58770001,.574000000953674,.839700013399124,,,,,,,,
2007,10,2,1.020000016544302,.55800003,.557600021362305,.824600040912628,,,,,,,,
2007,10,3,1.006781159697486,.55760002,.565599977970123,.832499951124191,-106.389,114.064,43.869999,262.01999,5.0185246,,,
2007,10,4,.9972577529802753,.54570001,.557900011539459,.822800010442734,,,,,,,,
2007,10,5,1.042485745341071,.59289998,.601100027561188,.87310004234314,,,,,,,,
2007,10,9,1.004660297690059,.60229999,.5947999954223629,.861200004816055,,,,,,,,
2007,10,10,.9968136861660635,.59729999,.590699970722198,.854599952697754,-102.079,119.339,37.171001,276.16,5.0679135,,,
2007,10,11,1.019441326965448,.58880001,.591400027275085,.858700066804886,,,,,,,,
2007,10,12,.9918336306345275,.59810001,.602999985218048,.868299961090088,,,,,,,,
2007,10,15,1.000084192427643,.57730001,.584800004959106,.850300014019012,,,,,,,,
2007,10,16,1.038965534599142,.55659997,.579500019550323,.854100048542023,,,,,,,,
2007,10,17,1.03618925377086,.53100002,.5637000203132631,.838600039482117,-117.908,119.675,31.077,278.905,5.0587153,,,
2007,10,18,1.043653811685804,.53430003,.562099993228912,.837999999523163,,,,,,,,
2007,10,19,1.015541305930521,.49039999,.5189999938011171,.79229998588562,,,,,,,,
2007,10,22,.9699038477322963,.47870001,.51120001077652,.7848000228405,,,,,,,,
2007,10,23,.9986380223559235,.4725,.512799978256226,.791599959135056,,,,,,,,
2007,10,24,.9986848222312963,.45770001,.506900012493134,.78420002758503,-117.61,110.242,28.781,286.02499,5.0894213,,,
2007,10,25,.9968477310992436,.458,.508899986743927,.785799980163574,,,,,,,,
2007,10,26,1.012922926748014,.47490001,.521399974822998,.801399946212769,,,,,,,,
2007,10,29,.9832823533848054,.46799999,.507600009441376,.78370001912117,,,,,,,,
2007,10,30,.9882148852452519,.47209999,.514999985694885,.791199967265129,,,,,,,,
2007,10,31,.9871191810713644,.51270002,.547100007534027,.821600019931793,-110.485,115.22501,34.134998,285.164,5.0924377,,,
2007,11,1,.9897108372744556,.48050001,.517499983310699,.783599972724915,,,,,,,,
2007,11,2,1.035441938922693,.47409999,.521600008010864,.790700018405914,,,,,,,,
2007,11,5,1.040943683643614,.48699999,.5189999938011171,.79229998588562,,,,,,,,
2007,11,6,1.075373774609211,.50510001,.535899996757507,.81470000743866,,,,,,,,
2007,11,7,1.151419267478109,.51620001,.548799991607666,.8381999731063841,-104.949,108.357,37.106998,277.71799,5.2015266,,,
2007,11,8,1.209943949028656,.5151,.546800017356873,.846800029277802,,,,,,,,
2007,11,9,1.177138954592055,.51490003,.532999992370605,.830499991774559,,,,,,,,
2007,11,13,1.124849609981335,.52170002,.53030002117157,.822800040245056,,,,,,,,
2007,11,14,1.114265526111535,.53289998,.5412999987602229,.829699993133545,-103.126,119.144,37.640999,277.64001,5.1854892,,,
2007,11,15,1.149216493996658,.49559999,.517400026321411,.806600049138069,,,,,,,,
2007,11,16,1.176039869836436,.48449999,.515999972820282,.812799945473671,,,,,,,,
2007,11,19,1.206730880950406,.44620001,.485500007867813,.789400011301041,,,,,,,,
2007,11,20,1.249269254478877,.4531,.504199981689453,.818699955940247,,,,,,,,
2007,11,21,1.33235777185545,.4542,.510500013828278,.837600022554398,-93.648994,114.227,39.929001,274.59299,5.2946362,,,
2007,11,23,1.246712852332314,.4637,.502600014209747,.824800029397011,,,,,,,,
2007,11,26,1.17729084210143,.389,.429500013589859,.741600029170513,,,,,,,,
2007,11,27,1.221223982503097,.42559999,.474799990653992,.796999976038933,,,,,,,,
2007,11,28,1.188210418492468,.479,.508300006389618,.825900018215179,-68.114998,106.354,41.862,259.99899,5.2168145,,,
2007,11,29,1.177812872635078,.45840001,.481400012969971,.7885000258684161,,,,,,,,
2007,11,30,1.238733018758543,.45300001,.485700011253357,.805500015616417,,,,,,,,
2007,12,3,1.280680813272416,.41639999,.464199990034103,.796499982476234,,,,,,,,
2007,12,4,1.280978640068379,.41350001,.47409999370575,.814299985766411,,,,,,,,
2007,12,5,1.342308602310054,.4267,.488000005483627,.840000003576279,-73.777,126.024,45.671001,260.99799,5.258882,,,
2007,12,6,1.368792762590374,.47240001,.519699990749359,.876799985766411,,,,,,,,
2007,12,7,1.416941154957585,.53219998,.563499987125397,.922599971294403,,,,,,,,
2007,12,10,1.429108416327211,.5614,.5748000144958501,.929100021719933,,,,,,,,
2007,12,11,1.457098161171921,.50550002,.528500020503998,.880800038576126,,,,,,,,
2007,12,12,1.416451966688618,.5341,.55129998922348,.902799978852272,-63.951996,123.963,54.132,271.32901,5.3416047,,,
2007,12,13,1.449352288862837,.59579998,.597800016403198,.950000032782555,,,,,,,,
2007,12,14,1.429512215081284,.63910002,.618099987506866,.960199981927872,,,,,,,,
2007,12,17,1.432826761345072,.60299999,.578199982643127,.917899966239929,,,,,,,,
2007,12,18,1.393659346544711,.5618,.550800025463104,.889600053429604,,,,,,,,
2007,12,19,1.353453148177193,.52350003,.523999989032745,.859099984169006,-93.03801,129.24701,55.441002,274.207,5.335566,,,
2007,12,20,1.364612155494366,.51090002,.528699994087219,.869199991226196,,,,,,,,
2007,12,21,1.406692973622885,.5625,.567700028419495,.916900053620338,,,,,,,,
2007,12,24,1.408375342355916,.56559998,.560400009155273,.913900017738342,,,,,,,,
2007,12,26,1.445501436038973,.58649999,.583000004291534,.943700015544891,-79.530998,118.51601,61.681,264.63599,5.3036094,,,
2007,12,27,1.418596825299,.56330001,.567200005054474,.922000005841255,,,,,,,,
2007,12,28,1.387076478956578,.51590002,.527100026607513,.879000052809715,,,,,,,,
2007,12,31,1.354045062179529,.4637,.492700010538101,.846400022506714,,,,,,.14013109,,
2008,1,2,1.353374219390173,.39930001,.459199994802475,.816899992525578,-83.199997,120.548,61.248001,263.686,5.3343229,,,
2008,1,3,1.22241409874484,.38820001,.464100003242493,.824200004339218,,,,,,,,
2008,1,4,1.27944063159368,.3714,.457300007343292,.825500011444092,,,,,,,,
2008,1,7,1.283593085293809,.35530001,.439399987459183,.810299977660179,,,,,,,,
2008,1,8,1.279426492857954,.35280001,.441199988126755,.815399974584579,,,,,,,,
2008,1,9,1.261465667627742,.3344,.429500013589859,.804900027811527,-84.502007,148.855,59.181999,275.21799,5.4667459,,,
2008,1,10,1.370195853126571,.37450001,.473100006580353,.863600015640259,,,,,,,,
2008,1,11,1.391735759981425,.36070001,.454499989748001,.841999977827072,,,,,,,,
2008,1,14,1.371887501293003,.3637,.456499993801117,.841999985277653,,,,,,,,
2008,1,15,1.290827362175379,.3301,.423099994659424,.798399988561869,,,,,,,,
2008,1,16,1.336947765886976,.3346,.434399992227554,.817199982702732,-90.539001,142.22101,56.088001,279.202,5.4482765,,,
2008,1,17,1.310952642206487,.3066,.405200004577637,.78630000911653,,,,,,,,
2008,1,18,1.377551783145741,.3197,.424899995326996,.815299991518259,,,,,,,,
2008,1,22,1.537307251386202,.31810001,.439099997282028,.839399993419647,,,,,,,,
2008,1,23,1.61212067522761,.36950001,.478700011968613,.879600025713444,-74.046997,151.63499,64.32,272.677,5.4585795,,,
2008,1,24,1.623252981603799,.4637,.522899985313416,.92409997433424,,,,,,,,
2008,1,25,1.569560983171158,.46830001,.500800013542175,.886000029742718,,,,,,,,
2008,1,28,1.611057259657932,.47209999,.509700000286102,.8939999938011171,,,,,,,,
2008,1,29,1.652848484991456,.5147,.541999995708466,.926499992609024,,,,,,,,
2008,1,30,1.699407294549554,.57450002,.590799987316132,.976399973034859,-74.968002,140.436,59.250999,262.16501,5.3739767,,,
2008,1,31,1.715531533337174,.56559998,.576799988746643,.953699976205826,,,,,,,,
2008,2,1,1.710749197024393,.54430002,.556299984455109,.936399966478348,,,,,,,,
2008,2,4,1.710256914758121,.54759997,.564800024032593,.95640005171299,,,,,,,,
2008,2,5,1.772274519548397,.51929998,.547699987888336,.951299980282784,,,,,,,,
2008,2,6,1.808899053373158,.53939998,.5658000111579899,.977800026535988,-86.776009,147.573,63.015999,256.20499,5.4077468,,,
2008,2,7,1.890825633270206,.60399997,.619199991226196,1.0453999787569,,,,,,,,
2008,2,8,1.827313898680708,.57450002,.579699993133545,1.00009998679161,,,,,,,,
2008,2,11,1.804516273980159,.55299997,.565500020980835,.984500035643578,,,,,,,,
2008,2,12,1.852392161859783,.56730002,.586700022220612,1.0134000480175,,,,,,,,
2008,2,13,1.915391180428736,.58859998,.6082000136375429,1.04720002412796,-88.807999,149.308,63.889999,250.315,5.3970757,,,
2008,2,14,2.00634702377736,.6552,.666499972343445,1.12699994444847,,,,,,,,
2008,2,15,1.939376357023543,.65509999,.6417999863624571,1.08999997377396,,,,,,,,
2008,2,19,1.948979133523606,.71100003,.68120002746582,1.12580005824566,,,,,,,,
2008,2,20,1.909371359988712,.74629998,.691100001335144,1.11959999799728,-68.856003,141.44101,65.019997,252.03999,5.4626002,,,
2008,2,21,1.939052981389242,.6803,.636900007724762,1.06370002031326,,,,,,,,
2008,2,22,1.95177057869257,.67079997,.638499975204468,1.07399995625019,,,,,,,,
2008,2,25,1.977368354331791,.73040003,.691900014877319,1.13030001521111,,,,,,,,
2008,2,26,2.002311977639146,.73000002,.682200014591217,1.11750002205372,,,,,,,,
2008,2,27,1.997175260031911,.73470002,.6863999962806701,1.1237999945879,-93.97699,137.69099,60.203999,243.418,5.3236284,,,
2008,2,28,1.977585175569244,.68400002,.637600004673004,1.06980000436306,,,,,,,,
2008,2,29,1.950577881698004,.60000002,.5814999938011171,1.01709999144077,,,,,,,,
2008,3,3,1.989722125844541,.60180002,.593400001525879,1.04219999909401,,,,,,,,
2008,3,4,2.113365719484708,.64990002,.637099981307983,1.1047999560833,,,,,,,,
2008,3,5,2.179533397046636,.71090001,.672399997711182,1.14809998869896,-65.743004,155.88699,65.794998,243.795,5.5704403,,,
2008,3,6,2.195793263841069,.70950001,.662500023841858,1.1389000415802,,,,,,,,
2008,3,7,2.184930446832725,.69309998,.649900019168854,1.12320004403591,,,,,,,,
2008,3,10,2.159158530438275,.65670002,.623199999332428,1.08689999580383,,,,,,,,
2008,3,11,2.099023597072968,.71429998,.663600027561188,1.11870005726814,,,,,,,,
2008,3,12,2.031030058871425,.66329998,.616800010204315,1.05350002646446,-58.265003,147.821,49.077999,243.048,5.5499234,,,
2008,3,13,2.132632859941084,.68480003,.654299974441528,1.10049994289875,,,,,,,,
2008,3,14,2.176218741845326,.64289999,.627900004386902,1.07630001008511,,,,,,,,
2008,3,17,2.229946313147836,.60110003,.59909999370575,1.06029999256134,,,,,,,,
2008,3,18,2.123511930925569,.67210001,.63919997215271,1.08629994094372,,,,,,,,
2008,3,19,2.071245620927116,.67940003,.623300015926361,1.05150003731251,-78.438995,139.01599,70.334,250.539,5.5269523,,,
2008,3,20,1.974651328728609,.67559999,.607699990272522,1.01449997723103,,,,,,,,
2008,3,21,1.974597525987796,,,,,,,,,,,
2008,3,24,1.984217129507148,.7252,.6438999772071839,1.0519999563694,,,,,,,,
2008,3,25,1.968710620664171,.69630003,.626800000667572,1.02979999780655,,,,,,,,
2008,3,26,2.074518323482355,.67510003,.634800016880035,1.05000002682209,-62.195995,147.213,70.848,229.53999,5.4811792,,,
2008,3,27,2.114754239201064,.69120002,.655900001525879,1.07880000770092,,,,,,,,
2008,3,28,2.113020327561383,.6584,.6262000203132631,1.05090004205704,,,,,,,,
2008,3,31,2.11189626692331,.63419998,.614499986171722,1.04529997706413,,,,,,.15881284,,
2008,4,1,2.0958675781878,.68889999,.665300011634827,1.0978000164032,,,,,,,,
2008,4,2,2.01333237303553,.71929997,.674899995326996,1.0896999835968,-81.667999,143.386,66.585999,227.50101,5.3866606,,,
2008,4,3,1.964877459318325,.72670001,.675400018692017,1.07540002465248,,,,,,,,
2008,4,4,1.922035716439533,.67799997,.631500005722046,1.01830001175404,,,,,,,,
2008,4,7,1.870474890971797,.6954,.649500012397766,1.02880001068115,,,,,,,,
2008,4,8,1.942058536298228,.69959998,.657599985599518,1.04139998555183,,,,,,,,
2008,4,9,1.94630021292083,.66479999,.627799987792969,1.01179997622967,-73.125999,161.173,59.82,224.586,5.4577413,,,
2008,4,10,1.9355382682046,.69520003,.656899988651276,1.04219996929169,,,,,,,,
2008,4,11,1.936384305036005,.68669999,.644200026988983,1.02400004863739,,,,,,,,
2008,4,14,1.981013713079856,.71310002,.662899971008301,1.04869994521141,,,,,,,,
2008,4,15,1.981603905485032,.75370002,.689100027084351,1.07510006427765,,,,,,,,
2008,4,16,2.006701724867452,.81830001,.732299983501434,1.11939996480942,-98.176003,163.528,65.402,216.967,5.3952408,,,
2008,4,17,1.911415402094009,.83920002,.730000019073486,1.10060003399849,,,,,,,,
2008,4,18,1.889132276399498,.83630002,.7221000194549561,1.08430004119873,,,,,,,,
2008,4,21,1.819604645015994,.82169998,.70959997177124,1.0587999522686,,,,,,,,
2008,4,22,1.777017561632518,.82090002,.709399998188019,1.04609999060631,,,,,,,,
2008,4,23,1.79993631793959,.83539999,.724900007247925,1.06060001254082,-101.386,162.543,55.897999,216.541,5.3489466,,,
2008,4,24,1.773372390652235,.89300001,.76910001039505,1.09940001368523,,,,,,,,
2008,4,25,1.786956762442661,.9206,.779600024223328,1.10420003533363,,,,,,,,
2008,4,28,1.775843405997351,.88279998,.747699975967407,1.06769993901253,,,,,,,,
2008,4,29,1.783705599753734,.86150002,.741800010204315,1.06590002775192,,,,,,,,
2008,4,30,1.76043342541838,.83200002,.728299975395203,1.04929995536804,-114.765,167.87,58.263,219.181,5.3014865,,,
2008,5,1,1.696048202624382,.83029997,.720200002193451,1.03310000896454,,,,,,,,
2008,5,2,1.738209267562492,.87589997,.766200006008148,1.08160001039505,,,,,,,,
2008,5,5,1.769631946359528,.8689,.754199981689453,1.07049995660782,,,,,,,,
2008,5,6,1.858851980712682,.87660003,.772899985313416,1.10409995913506,,,,,,,,
2008,5,7,1.849768498292713,.85320002,.755299985408783,1.0901999771595,-97.867996,162.97101,46.728001,217.744,5.3273425,,,
2008,5,8,1.856613591771743,.81220001,.724699974060059,1.06389993429184,,,,,,,,
2008,5,9,1.812993986946784,.7949,.716199994087219,1.05519998073578,,,,,,,,
2008,5,12,1.775967818387475,.7823,.700200021266937,1.03810003399849,,,,,,,,
2008,5,13,1.75083369500532,.82870001,.744199991226196,1.08029997348785,,,,,,,,
2008,5,14,1.710127936972778,.85149997,.753700017929077,1.07600003480911,-80.200996,161.94099,52.700001,214.076,5.390213,,,
2008,5,15,1.674601521340713,.80500001,.712700009346008,1.0246000289917,,,,,,,,
2008,5,16,1.6864918116194,.80260003,.720300018787384,1.03410002589226,,,,,,,,
2008,5,19,1.696611844760206,.7888,.710300028324127,1.02490004897118,,,,,,,,
2008,5,20,1.70808920051938,.7579,.687399983406067,1.005499958992,,,,,,,,
2008,5,21,1.661122843603194,.77350003,.700900018215179,1.01550003886223,-57.177002,169.62799,51.256001,202.395,5.4787855,,,
2008,5,22,1.662382810846485,.83209997,.746999979019165,1.06019994616508,,,,,,,,
2008,5,23,1.663877629246536,.80729997,.71670001745224,1.02420002222061,,,,,,,,
2008,5,27,1.697630682209384,.8423,.753199994564056,1.066899985075,,,,,,,,
2008,5,28,1.712648432814687,.89639997,.790199995040894,1.10490000247955,-63.535999,167.30099,51.417999,192.13699,5.4323463,,,
2008,5,29,1.764812292026266,.93669999,.824100017547607,1.13910001516342,,,,,,,,
2008,5,30,1.747099727283485,.93779999,.805800020694733,1.115100055933,,,,,,,,
2008,6,2,1.753960457120109,.88870001,.762499988079071,1.0741999745369,,,,,,,,
2008,6,3,1.762816914193343,.84740001,.738099992275238,1.05989998579025,,,,,,,,
2008,6,4,1.821765621056518,.86690003,.767000019550323,1.10390004515648,-54.221001,161.908,55.632,192.453,5.4927173,,,
2008,6,5,1.874881092111995,.90740001,.79830002784729,1.14320006966591,,,,,,,,
2008,6,6,1.844032006642466,.86220002,.747399985790253,1.08709996938705,,,,,,,,
2008,6,9,1.64201235841784,.90020001,.769200026988983,1.08860003948212,,,,,,,,
2008,6,10,1.593502552738583,.93360001,.78710001707077,1.09080004692078,,,,,,,,
2008,6,11,1.641894337977834,.92290002,.78549998998642,1.0862999856472,-32.275997,152.80899,62.203999,192.062,5.6198454,,,
2008,6,12,1.598128098837057,.97619998,.826300024986267,1.12100005149841,,,,,,,,
2008,6,13,1.627273211359879,1.0032001,.841199994087219,1.13199996948242,,,,,,,,
2008,6,16,1.629210315450674,.9892,.817399978637695,1.1061999797821,,,,,,,,
2008,6,17,1.680723746984046,.97229999,.815199971199036,1.11269992589951,,,,,,,,
2008,6,18,1.624849341933403,.94129997,.787800014019012,1.0798000395298,-67.272003,152.11801,60.946999,187.761,5.4785843,,,
2008,6,19,1.624935190151414,.97509998,.820999979972839,1.11519998311996,,,,,,,,
2008,6,20,1.630667340632165,.95200002,.800499975681305,1.0916999578476,,,,,,,,
2008,6,23,1.578714582875393,.9648,.802299976348877,1.08859997987747,,,,,,,,
2008,6,24,1.570468196569006,.91909999,.762600004673004,1.04379999637604,,,,,,,,
2008,6,25,1.626612768263881,.92409998,.7802000045776371,1.07140001654625,-79.641998,143.57199,67.622002,187.13,5.4661179,,,
2008,6,26,1.655560932189781,.89600003,.7555000185966489,1.05030003190041,,,,,,,,
2008,6,27,1.58788832037642,.86879998,.732200026512146,1.0231000483036,,,,,,,,
2008,6,30,1.620362831697763,.847,.726300001144409,1.02500000596046,,,,,,.13913299,,
2008,7,1,1.672426406671637,.8423,.736400008201599,1.04640001058578,,,,,,,,
2008,7,2,1.659523236152498,.83459997,.730400025844574,1.03990006446838,-79.995003,155.54001,65.189003,188.54401,5.5944028,,,
2008,7,3,1.717724727341596,.83160001,.734000027179718,1.05240005254745,,,,,,,,
2008,7,7,1.733968700065906,.80949998,.719299972057343,1.04689994454384,,,,,,,,
2008,7,8,1.677199239821723,.7881,.7020000219345091,1.02770003676414,,,,,,,,
2008,7,9,1.664026170489884,.755,.677699983119965,1.00089997053146,-61.459999,161.295,56.749001,184.349,5.6398387,,,
2008,7,10,1.65400699542022,.75590003,.680999994277954,1.00429999828339,,,,,,,,
2008,7,11,1.648276945377146,.82969999,.738399982452393,1.05909997224808,,,,,,,,
2008,7,14,1.663933356349475,.8258,.721099972724915,1.03439995646477,,,,,,,,
2008,7,15,1.713093971523131,.8197,.714399993419647,1.03229999542236,,,,,,,,
2008,7,16,1.818579063747916,.87660003,.765900015830994,1.09950003027916,-89.970993,157.89499,66.319,184.69099,5.5536542,,,
2008,7,17,1.789935942623272,.94520003,.809800028800964,1.14150005578995,,,,,,,,
2008,7,18,1.749107250065924,.98199999,.82779997587204,1.14669996500015,,,,,,,,
2008,7,21,1.715367730136154,.97600001,.812900006771088,1.12080001831055,,,,,,,,
2008,7,22,1.71164078810412,.99449998,.83050000667572,1.13420003652573,,,,,,,,
2008,7,23,1.704429388189315,1.0102,.851300001144409,1.15140002965927,-82.074997,155.616,59.584,177.147,5.3619246,,,
2008,7,24,1.700006958604032,.94340003,.794600009918213,1.08780002593994,,,,,,,,
2008,7,25,1.774967647511859,.96600002,.830699980258942,1.13879996538162,,,,,,,,
2008,7,28,1.779526549676925,.9271,.79559999704361,1.10499998927116,,,,,,,,
2008,7,29,1.759391969236477,.93430001,.805899977684021,1.11979994177818,,,,,,,,
2008,7,30,1.749309012042931,.92809999,.801400005817413,1.11070001125336,-88.380997,159.53,62.98,174.166,5.3823686,,,
2008,7,31,1.754914544895653,.88169998,.766600012779236,1.0779000222683,,,,,,,,
2008,8,1,1.757644631498754,.86680001,.760399997234344,1.07549998164177,,,,,,,,
2008,8,4,1.754123696649128,.85729998,.749499976634979,1.06929996609688,,,,,,,,
2008,8,5,1.790976357678709,.87290001,.77020001411438,1.0997000336647,,,,,,,,
2008,8,6,1.814893262389193,.89920002,.791800022125244,1.12440004944801,-91.669998,164.59601,60.868999,168.87199,5.3645039,,,
2008,8,7,1.775057292914759,.84500003,.734899997711182,1.05950000882149,,,,,,,,
2008,8,8,1.719129683209413,.84539998,.740499973297119,1.06249994039536,,,,,,,,
2008,8,11,1.750846875331728,.85149997,.747600018978119,1.07480004429817,,,,,,,,
2008,8,12,1.75867209516348,.80229998,.7064999938011171,1.03579998016357,,,,,,,,
2008,8,13,1.759627049595315,.8107,.72790002822876,1.06190004944801,-79.840996,171.834,60.990002,172.703,5.5223484,,,
2008,8,14,1.732565272658798,.78530002,.705299973487854,1.03459995985031,,,,,,,,
2008,8,15,1.704037719902999,.75870001,.687200009822845,1.01480001211166,,,,,,,,
2008,8,18,1.714778773852434,.73790002,.668699979782104,.999499946832657,,,,,,,,
2008,8,19,1.767257421534774,.74370003,.682799994945526,1.02269998192787,,,,,,,,
2008,8,20,1.77374575841367,.73220003,.672500014305115,1.01320001482964,-80.828003,163.985,62.98,166.067,5.4848843,,,
2008,8,21,1.75160153503961,.75840002,.689599990844727,1.02899998426437,,,,,,,,
2008,8,22,1.695212216295264,.78609997,.7042999863624571,1.0368999838829,,,,,,,,
2008,8,25,1.674538135838103,.7432,.662599980831146,.987499952316284,,,,,,,,
2008,8,26,1.653188900455191,.73610002,.662800014019012,.984500020742416,,,,,,,,
2008,8,27,1.677032261308216,.7234,.656599998474121,.979599982500076,-72.085007,164.601,66.621002,150.55499,5.4478822,,,
2008,8,28,1.651816846984929,.72549999,.6596000194549561,.98350003361702,,,,,,,,
2008,8,29,1.728805270622777,.7439,.680999994277954,1.01539999246597,,,,,,,,
2008,9,2,1.711195267028065,.70740002,.6529999971389771,.989399999380112,,,,,,,,
2008,9,3,1.691630871146941,.68400002,.639699995517731,.976699978113174,-74.278,164.29901,61.869999,158.95,5.3922687,,,
2008,9,4,1.678795148090667,.64859998,.614700019359589,.95250004529953,,,,,,,,
2008,9,5,1.656820876325287,.65390003,.620700001716614,.9564999938011171,,,,,,,,
2008,9,8,1.5943004111454,.65869999,.618600010871887,.942600011825562,,,,,,,,
2008,9,9,1.589122207161579,.64020002,.605199992656708,.925399988889694,,,,,,,,
2008,9,10,1.642258369359143,.6512,.618499994277954,.942599982023239,-62.853001,169.713,80.468002,159.56799,5.4760175,,,
2008,9,11,1.645659504060937,.6469,.611599981784821,.93599995970726,,,,,,,,
2008,9,12,1.723800642736689,.70950001,.664699971675873,1.0011999309063,,,,,,,,
2008,9,15,1.828063585639247,.63340002,.599500000476837,.949200004339218,,,,,,,,
2008,9,16,1.716984035673204,.6681,.615800023078918,.9621000587940221,,,,,,,,
2008,9,17,1.869931563848628,.7295,.660399973392487,1.00969994068146,-85.986,182.733,87.403,163.72,5.6425185,,,
2008,9,18,1.875370625301946,.84930003,.766099989414215,1.10709998011589,,,,,,,,
2008,9,19,1.842560359558634,.93690002,.762600004673004,1.08419999480247,,,,,,,,
2008,9,22,1.938696832740958,.9149,.741599977016449,1.08259996771812,,,,,,,,
2008,9,23,1.992460564775461,.92519999,.765600025653839,1.12930005788803,,,,,,,,
2008,9,24,2.119619673558718,.93660003,.7824000120162961,1.16640001535416,-93.712997,168.838,81.204002,197.10201,5.5224833,,,
2008,9,25,2.026428921180278,.98110002,.800599992275238,1.17479997873306,,,,,,,,
2008,9,26,2.027795247403343,.96749997,.791000008583069,1.16130000352859,,,,,,,,
2008,9,29,2.105782109107746,.83399999,.69870001077652,1.0842000246048,,,,,,,,
2008,9,30,2.171492904006834,.93120003,.787899971008301,1.19599995017052,,,,,,.18686916,,
2008,10,1,2.191000993766366,.92210001,.771399974822998,1.18499994277954,-74.724991,162.444,81.497002,218.35001,5.5449057,,,
2008,10,2,2.28785661942451,.89880002,.767000019550323,1.19160002470016,,,,,,,,
2008,10,3,2.32148256511406,.91579998,.781300008296967,1.21090000867844,,,,,,,,
2008,10,6,2.314520430935723,.86129999,.730499982833862,1.16569995880127,,,,,,,,
2008,10,7,2.361953885577721,.84579998,.736699998378754,1.18880000710487,,,,,,,,
2008,10,8,2.48840500843856,.97719997,.862999975681305,1.33819994330406,-71.945,157.106,79.524002,214.72301,5.7939572,,,
2008,10,9,2.663570285454503,1.0818,.917400002479553,1.4006000161171,,,,,,,,
2008,10,10,2.76588616816099,1.1623,.9811000227928161,1.48060005903244,,,,,,,,
2008,10,14,2.850757588131018,1.2934999,1.03729999065399,1.53649997711182,,,,,,,,
2008,10,15,3.043329441622177,1.3327,1.05449998378754,1.5741999745369,-79.597,153.304,74.291,206.19501,5.8313956,,,
2008,10,16,3.08738736598132,1.3138,1.01400005817413,1.55500012636185,,,,,,,,
2008,10,17,3.168362192845823,1.2859,1.00010001659393,1.56190001964569,,,,,,,,
2008,10,20,3.044778465762908,1.1871001,.899399995803833,1.46959999203682,,,,,,,,
2008,10,21,3.019021243656426,1.0727,.843699991703033,1.43489998579025,,,,,,,,
2008,10,22,2.932749051625406,1.0048,.815400004386902,1.40760001540184,-38.388004,151.091,63.988998,204.29201,5.9533954,,,
2008,10,23,2.859461680083963,.99379998,.817300021648407,1.40550003945827,,,,,,,,
